Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_14_41,VGND,li1,25.3000,48.9600,0.000026
FILLER_14_23,VGND,li1,16.3300,48.9600,0.000031
FILLER_13_181,VGND,li1,90.6200,48.9600,0.000101
FILLER_13_169,VGND,li1,86.0200,48.9600,0.000098
FILLER_13_167,VGND,li1,82.5700,48.9600,0.000097
FILLER_13_159,VGND,li1,80.5000,48.9600,0.000096
FILLER_13_150,VGND,li1,75.9000,48.9600,0.000093
FILLER_13_129,VGND,li1,65.0900,48.9600,0.000084
FILLER_13_121,VGND,li1,63.0200,48.9600,0.000081
FILLER_13_99,VGND,li1,51.7500,48.9600,0.000068
FILLER_13_91,VGND,li1,49.2200,48.9600,0.000062
FILLER_13_84,VGND,li1,44.3900,48.9600,0.000058
FILLER_13_76,VGND,li1,42.3200,48.9600,0.000055
FILLER_13_65,VGND,li1,35.6500,48.9600,0.000044
FILLER_13_57,VGND,li1,33.5800,48.9600,0.000041
FILLER_13_30,VGND,li1,21.1600,48.9600,0.000029
FILLER_13_25,VGND,li1,17.4800,48.9600,0.000031
FILLER_13_21,VGND,li1,15.4100,48.9600,0.000033
FILLER_13_17,VGND,li1,14.2600,48.9600,0.000033
FILLER_13_10,VGND,li1,10.3500,48.9600,0.000034
FILLER_13_6,VGND,li1,9.2000,48.9600,0.000034
FILLER_12_188,VGND,li1,92.2300,43.5200,0.000069
FILLER_12_184,VGND,li1,91.0800,43.5200,0.000069
FILLER_12_172,VGND,li1,87.4000,43.5200,0.000069
FILLER_12_153,VGND,li1,76.1300,43.5200,0.000067
FILLER_12_141,VGND,li1,73.1400,43.5200,0.000066
FILLER_12_138,VGND,li1,69.4600,43.5200,0.000064
FILLER_12_126,VGND,li1,66.2400,43.5200,0.000063
FILLER_12_115,VGND,li1,58.6500,43.5200,0.000057
FILLER_12_109,VGND,li1,57.0400,43.5200,0.000057
FILLER_12_97,VGND,li1,52.9000,43.5200,0.000053
FILLER_12_85,VGND,li1,47.3800,43.5200,0.000047
FILLER_12_81,VGND,li1,43.4700,43.5200,0.000044
FILLER_12_60,VGND,li1,34.9600,43.5200,0.000034
FILLER_12_48,VGND,li1,30.3600,43.5200,0.000028
FILLER_12_42,VGND,li1,25.0700,43.5200,0.000021
FILLER_12_34,VGND,li1,23.0000,43.5200,0.000023
FILLER_12_29,VGND,li1,19.0900,43.5200,0.000026
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000028
FILLER_12_23,VGND,li1,17.0200,43.5200,0.000028
FILLER_11_181,VGND,li1,90.6200,43.5200,0.000069
FILLER_11_169,VGND,li1,86.0200,43.5200,0.000069
FILLER_11_162,VGND,li1,81.4200,43.5200,0.000069
FILLER_11_131,VGND,li1,66.0100,43.5200,0.000063
FILLER_11_123,VGND,li1,63.9400,43.5200,0.000061
FILLER_11_104,VGND,li1,55.2000,43.5200,0.000055
FILLER_11_87,VGND,li1,45.7700,43.5200,0.000047
FILLER_11_81,VGND,li1,44.1600,43.5200,0.000044
FILLER_11_69,VGND,li1,40.0200,43.5200,0.000041
FILLER_11_57,VGND,li1,34.5000,43.5200,0.000034
FILLER_11_53,VGND,li1,30.5900,43.5200,0.000028
FILLER_11_41,VGND,li1,27.1400,43.5200,0.000024
FILLER_11_23,VGND,li1,16.7900,43.5200,0.000028
FILLER_10_173,VGND,li1,87.8600,38.0800,0.000280
FILLER_10_161,VGND,li1,82.3400,38.0800,0.000277
FILLER_10_149,VGND,li1,76.8200,38.0800,0.000275
FILLER_10_141,VGND,li1,71.0700,38.0800,0.000272
FILLER_10_134,VGND,li1,67.6200,38.0800,0.000269
FILLER_10_122,VGND,li1,64.4000,38.0800,0.000268
FILLER_10_85,VGND,li1,45.3100,38.0800,0.000221
FILLER_10_82,VGND,li1,43.7000,38.0800,0.000221
FILLER_10_47,VGND,li1,27.3700,38.0800,0.000107
FILLER_10_43,VGND,li1,26.2200,38.0800,0.000092
